Id,Id2,Geography,Number,Occupied,Vacant
1000000US060411022031017,060411022031017,"Block 1017, Block Group 1, Census Tract 1022.03, Marin County, California",146,132,14
1000000US060411022031018,060411022031018,"Block 1018, Block Group 1, Census Tract 1022.03, Marin County, California",46,45,1
1000000US060411022031019,060411022031019,"Block 1019, Block Group 1, Census Tract 1022.03, Marin County, California",42,39,3
1000000US060411022031020,060411022031020,"Block 1020, Block Group 1, Census Tract 1022.03, Marin County, California",28,25,3
1000000US060411022031021,060411022031021,"Block 1021, Block Group 1, Census Tract 1022.03, Marin County, California",31,30,1
1000000US060411022031022,060411022031022,"Block 1022, Block Group 1, Census Tract 1022.03, Marin County, California",55,53,2
1000000US060411022031023,060411022031023,"Block 1023, Block Group 1, Census Tract 1022.03, Marin County, California",30,29,1
1000000US060411022031024,060411022031024,"Block 1024, Block Group 1, Census Tract 1022.03, Marin County, California",76,75,1
1000000US060411022031025,060411022031025,"Block 1025, Block Group 1, Census Tract 1022.03, Marin County, California",36,34,2
1000000US060411022031026,060411022031026,"Block 1026, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031027,060411022031027,"Block 1027, Block Group 1, Census Tract 1022.03, Marin County, California",4,4,0
1000000US060411022031028,060411022031028,"Block 1028, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031029,060411022031029,"Block 1029, Block Group 1, Census Tract 1022.03, Marin County, California",4,4,0
1000000US060411022031030,060411022031030,"Block 1030, Block Group 1, Census Tract 1022.03, Marin County, California",53,52,1
1000000US060411022031031,060411022031031,"Block 1031, Block Group 1, Census Tract 1022.03, Marin County, California",16,15,1
1000000US060411022031032,060411022031032,"Block 1032, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031033,060411022031033,"Block 1033, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031034,060411022031034,"Block 1034, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031035,060411022031035,"Block 1035, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031036,060411022031036,"Block 1036, Block Group 1, Census Tract 1022.03, Marin County, California",1,1,0
1000000US060411022031037,060411022031037,"Block 1037, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031038,060411022031038,"Block 1038, Block Group 1, Census Tract 1022.03, Marin County, California",10,9,1
1000000US060411022032000,060411022032000,"Block 2000, Block Group 2, Census Tract 1022.03, Marin County, California",130,74,56
1000000US060411022032001,060411022032001,"Block 2001, Block Group 2, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022032002,060411022032002,"Block 2002, Block Group 2, Census Tract 1022.03, Marin County, California",0,0,0
